1	819596	819654	segment8	1
1	819654	819713	segment8	2
1	819713	819717	segment8	1
1	819717	819876	segment8	2
1	819876	819895	segment8	3
1	819895	819935	segment8	4
1	819935	820002	segment8	5
1	820002	820059	segment8	6
1	820059	820073	segment8	5
1	820073	820091	segment8	6
1	820091	820152	segment8	5
1	820152	820182	segment8	4
1	820182	820186	segment8	5
1	820186	820222	segment8	4
1	820222	820229	segment8	3
1	820229	820283	segment8	2
1	820283	820299	segment8	3
1	820299	820355	segment8	2
1	820355	820500	segment8	1
1	820500	820527	segment8	2
1	820527	820596	segment8	1
1	827092	827101	segment9	4
1	827101	827104	segment9	6
1	827104	827223	segment9	7
1	827223	827260	segment9	8
1	827260	827261	segment9	9
1	827261	827266	segment9	12
1	827266	827268	segment9	13
1	827268	827279	segment9	14
1	827279	827286	segment9	15
1	827286	827290	segment9	17
1	827290	827294	segment9	18
1	827294	827302	segment9	19
1	827302	827309	segment9	21
1	827309	827314	segment9	22
1	827314	827324	segment9	24
1	827324	827349	segment9	25
1	827349	827354	segment9	26
1	827354	827384	segment9	27
1	827384	827399	segment9	28
1	827399	827407	segment9	29
1	827407	827414	segment9	30
1	827414	827417	segment9	32
1	827417	827419	segment9	33
1	827419	827427	segment9	34
1	827427	827429	segment9	37
1	827429	827433	segment9	38
1	827433	827438	segment9	40
1	827438	827441	segment9	41
1	827441	827442	segment9	42
1	827442	827443	segment9	41
1	827443	827446	segment9	40
1	827446	827448	segment9	41
1	827448	827451	segment9	42
1	827451	827455	segment9	43
1	827455	827458	segment9	42
1	827458	827466	segment9	43
1	827466	827470	segment9	44
1	827470	827471	segment9	45
1	827471	827475	segment9	46
1	827475	827477	segment9	49
1	827477	827480	segment9	52
1	827480	827484	segment9	55
1	827484	827486	segment9	53
1	827486	827489	segment9	55
1	827489	827490	segment9	53
1	827490	827494	segment9	58
1	827494	827495	segment9	56
1	827495	827496	segment9	55
1	827496	827497	segment9	56
1	827497	827499	segment9	57
1	827499	827506	segment9	56
1	827506	827513	segment9	55
1	827513	827532	segment9	56
1	827532	827543	segment9	55
1	827543	827547	segment9	57
1	827547	827548	segment9	58
1	827548	827552	segment9	57
1	827552	827554	segment9	56
1	827554	827563	segment9	57
1	827563	827564	segment9	56
1	827564	827567	segment9	58
1	827567	827568	segment9	59
1	827568	827569	segment9	58
1	827569	827571	segment9	57
1	827571	827573	segment9	56
1	827573	827574	segment9	54
1	827574	827577	segment9	53
1	827577	827596	segment9	55
1	827596	827601	segment9	53
1	827601	827602	segment9	51
1	827602	827612	segment9	47
1	827612	827617	segment9	46
1	827617	827618	segment9	45
1	827618	827619	segment9	43
1	827619	827631	segment9	42
1	827631	827638	segment9	40
1	827638	827670	segment9	39
1	827670	827680	segment9	38
1	827680	827685	segment9	37
1	827685	827687	segment9	36
1	827687	827696	segment9	35
1	827696	827704	segment9	34
1	827704	827709	segment9	33
